"sp","0.0445","value_ralgae","p_change","qual_change"
"perumytilus purpuratus",0.310116703044749,0.0329,0.356847265978955,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.0329,0.00558811323245756,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.0329,0.0495125917085337,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.0329,0.0054264918403657,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.0329,0.18171529973785,"Less than 5% change"
"gulls",0.0383959244085519,0.0329,0.0480692926177584,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.0329,0.000227007476127916,"Less than 5% change"
"Echinolittorina peruviana",-0.161395838517253,0.0329,-0.679524494820105,"Less than 5% change"
"austrolittorina araucana",-0.160947173859538,0.0329,-0.670088983023442,"Less than 5% change"
"onchidella sp. ",-0.160168779774228,0.0329,-0.626191150434308,"Less than 5% change"
"Allelopetrolisthes punctatus",-0.000378829356695309,0.0329,-0.000461843325327838,"Less than 5% change"
"petrolisthes spinifrons",-0.000378829356839638,0.0329,-0.0004618433251391,"Less than 5% change"
"petrolisthes angulosus",-0.000378829356595389,0.0329,-0.000461843325083588,"Less than 5% change"
"petrolisthes tuberculatus",-0.000378829356606492,0.0329,-0.000461843325161304,"Less than 5% change"
"petrolisthes tuberculosus",-0.000378829356850741,0.0329,-0.000461843325150202,"Less than 5% change"
"trimusculus peruvianus",-0.160171813537502,0.0329,-0.626106209303601,"Less than 5% change"
"lessonia nigrescens j",196.126944896417,0.0329,196.092449357451,"Increase"
"algae",-0.109713196487393,0.0329,-0.342108337629687,"Less than 5% change"
"acanthina monodon",0.0336147349659477,0.033,0.0445480612532911,"Less than 5% change"
"acanthocyclus gayi",0.0187216570261439,0.033,0.0282808223833975,"Less than 5% change"
"acanthocyclus hassleri",0.0187569167316548,0.033,0.0282843498088825,"Less than 5% change"
"acanthopleura echinata",-0.0770770712181013,0.033,-0.053678107414068,"Less than 5% change"
"chaetopleura peruviana",0.0658763418329711,0.033,0.0778435612999617,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.033,0.519576593433624,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.033,0.247254465992497,"Less than 5% change"
"chiton  latus",0.364515458685832,0.033,0.481804795359064,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.033,0.501676119067862,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.033,0.0209427270970064,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.033,-0.149029960144098,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.033,-0.380078825603525,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.033,-0.261179167058823,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.033,-0.234963705889613,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.033,0.51909077462291,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.033,-0.20248775718934,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.033,-0.226685096555623,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.033,-0.22668509655559,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.033,0.0202599819614901,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.033,0.502319564484388,"Less than 5% change"
"scurria  ceciliana",0.381419778594294,0.033,0.509823457031677,"Less than 5% change"
"scurria  plana",0.377352213552129,0.033,0.503855980064549,"Less than 5% change"
"scurria scurra",-32.7826999381218,0.033,-32.7819697895302,"Decrease"
"scurria variabilis",0.398448435084608,0.033,0.539939597116978,"Less than 5% change"
"scurria viridula",0.420208770737185,0.033,0.586076979703698,"Less than 5% change"
"scurria zebrina",0.42470044406544,0.033,0.594918415618806,"Less than 5% change"
"siphonaria lesoni",0.361705169592486,0.033,0.476944436121829,"Less than 5% change"
"stichaster striatus",0.0340622050904571,0.033,0.0450364025072814,"Less than 5% change"
"tegula atra",4.97266222161905,0.033,11.5439616714347,"Increase"
"Tonicia lineolata",-0.516539868736798,0.033,-0.87132090348947,"Less than 5% change"
"tonicia  chilensis",-0.516539868736798,0.033,-0.87132090348947,"Less than 5% change"
"tonicia  elegans",-0.516539868736776,0.033,-0.871320903489481,"Less than 5% change"
"anthotoe spp.",0.0372284601659389,0.033,0.0493915424837787,"Less than 5% change"
"austromegabalanus psittacus",0.0114622365748218,0.033,0.0216446402171444,"Less than 5% change"
"balanus laevis",0.26016471679855,0.033,0.336659755268842,"Less than 5% change"
"brachidontes granulata",-0.00139603245047359,0.033,0.00650515187288203,"Less than 5% change"
"bunodactis spp.",0.0372284601651174,0.033,0.0493915424837565,"Less than 5% change"
"Oulactis concinnata",0.0372284601655393,0.033,0.0493915424837565,"Less than 5% change"
"jhelius cirratus",-0.111288319295266,0.033,-0.172181781294922,"Less than 5% change"
"lessonia nigrescens a",-19.4510984760688,0.033,-19.4503854180066,"Decrease"
"nothobalanus flosculus",0.158398665760684,0.033,0.217768349743053,"Less than 5% change"
"nothochthamalus scabrosus",-0.106012580512083,0.033,-0.162607480841093,"Less than 5% change"
"parantheopsis ",0.0372284601659389,0.033,0.0493915424837787,"Less than 5% change"
"perumytilus purpuratus",0.310116703044749,0.033,0.356434914882975,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.033,0.00551898798655248,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.033,0.0493915424837343,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.033,0.00535935154466483,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.033,0.181510423723297,"Less than 5% change"
"gulls",0.0383959244085519,0.033,0.0479816101068398,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.033,0.000228045830041879,"Less than 5% change"
"Echinolittorina peruviana",-0.161395838517253,0.033,-0.669903829400464,"Less than 5% change"
"austrolittorina araucana",-0.160947173859538,0.033,-0.660714614016278,"Less than 5% change"
"onchidella sp. ",-0.160168779774228,0.033,-0.618009019726451,"Less than 5% change"
"Allelopetrolisthes punctatus",-0.000378829356695309,0.033,-0.000461104067850382,"Less than 5% change"
"petrolisthes spinifrons",-0.000378829356839638,0.033,-0.000461104067817075,"Less than 5% change"
"petrolisthes angulosus",-0.000378829356595389,0.033,-0.000461104067794871,"Less than 5% change"
"petrolisthes tuberculatus",-0.000378829356606492,0.033,-0.000461104067894791,"Less than 5% change"
"petrolisthes tuberculosus",-0.000378829356850741,0.033,-0.000461104067961404,"Less than 5% change"
"trimusculus peruvianus",-0.160171813537502,0.033,-0.617926569640015,"Less than 5% change"
"lessonia nigrescens j",196.126944896417,0.033,196.092670138524,"Increase"
"algae",-0.109713196487393,0.033,-0.338766375213717,"Less than 5% change"
"acanthina monodon",0.0336147349659477,0.0331,0.0444388825562969,"Less than 5% change"
"acanthocyclus gayi",0.0187216570261439,0.0331,0.02818446117554,"Less than 5% change"
"acanthocyclus hassleri",0.0187569167316548,0.0331,0.0281883385250037,"Less than 5% change"
"acanthopleura echinata",-0.0770770712181013,0.0331,-0.0538881039489181,"Less than 5% change"
"chaetopleura peruviana",0.0658763418329711,0.0331,0.0777219969970266,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.0331,0.518341564346869,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.0331,0.247019929644776,"Less than 5% change"
"chiton  latus",0.364515458685832,0.0331,0.480703647638436,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.0331,0.500509117699766,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.0331,0.0208536688165895,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.0331,-0.149245326734626,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.0331,-0.380313082610206,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.0331,-0.261400128891753,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.0331,-0.235177316678825,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.0331,0.518724239240531,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.0331,-0.20270215651168,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.0331,-0.226900948377473,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.0331,-0.22690094837754,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.0331,0.0201735259641955,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.0331,0.501151146147327,"Less than 5% change"
"scurria  ceciliana",0.381419778594294,0.0331,0.508626500521259,"Less than 5% change"
"scurria  plana",0.377352213552129,0.0331,0.502674831958272,"Less than 5% change"
"scurria scurra",-32.7826999381218,0.0331,-32.7819743887133,"Decrease"
"scurria variabilis",0.398448435084608,0.0331,0.538635014834088,"Less than 5% change"
"scurria viridula",0.420208770737185,0.0331,0.584577677081022,"Less than 5% change"
"scurria zebrina",0.42470044406544,0.0331,0.59338516039793,"Less than 5% change"
"siphonaria lesoni",0.361705169592486,0.0331,0.475861793940902,"Less than 5% change"
"stichaster striatus",0.0340622050904571,0.0331,0.0449263909561237,"Less than 5% change"
"tegula atra",4.97266222161905,0.0331,11.4393945061674,"Increase"
"Tonicia lineolata",-0.516539868736798,0.0331,-0.868005679336714,"Less than 5% change"
"tonicia  chilensis",-0.516539868736798,0.0331,-0.86800567933667,"Less than 5% change"
"tonicia  elegans",-0.516539868736776,0.0331,-0.868005679336714,"Less than 5% change"
"anthotoe spp.",0.0372284601659389,0.0331,0.0492704923692244,"Less than 5% change"
"austromegabalanus psittacus",0.0114622365748218,0.0331,0.0215365313275262,"Less than 5% change"
"balanus laevis",0.26016471679855,0.0331,0.335945936930249,"Less than 5% change"
"brachidontes granulata",-0.00139603245047359,0.0331,0.00642376148085599,"Less than 5% change"
"bunodactis spp.",0.0372284601651174,0.0331,0.0492704923692466,"Less than 5% change"
"Oulactis concinnata",0.0372284601655393,0.0331,0.0492704923692466,"Less than 5% change"
"jhelius cirratus",-0.111288319295266,0.0331,-0.171575287086045,"Less than 5% change"
"lessonia nigrescens a",-19.4510984760688,0.0331,-19.4503900367797,"Decrease"
"nothobalanus flosculus",0.158398665760684,0.0331,0.217204820253292,"Less than 5% change"
"nothochthamalus scabrosus",-0.106012580512083,0.0331,-0.16204344664742,"Less than 5% change"
"parantheopsis ",0.0372284601659389,0.0331,0.0492704923692244,"Less than 5% change"
"perumytilus purpuratus",0.310116703044749,0.0331,0.356022023931901,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.0331,0.00544986653501223,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.0331,0.049270492369291,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.0331,0.00529221568892346,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.0331,0.181305340757687,"Less than 5% change"
"gulls",0.0383959244085519,0.0331,0.0478938510614313,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.0331,0.000229074605462287,"Less than 5% change"
"Echinolittorina peruviana",-0.161395838517253,0.0331,-0.660443857365611,"Less than 5% change"
"austrolittorina araucana",-0.160947173859538,0.0331,-0.65149415773198,"Less than 5% change"
"onchidella sp. ",-0.160168779774228,0.0331,-0.60994833208674,"Less than 5% change"
"Allelopetrolisthes punctatus",-0.000378829356695309,0.0331,-0.000460363946919173,"Less than 5% change"
"petrolisthes spinifrons",-0.000378829356839638,0.0331,-0.000460363946930276,"Less than 5% change"
"petrolisthes angulosus",-0.000378829356595389,0.0331,-0.000460363946841458,"Less than 5% change"
"petrolisthes tuberculatus",-0.000378829356606492,0.0331,-0.000460363946874764,"Less than 5% change"
"petrolisthes tuberculosus",-0.000378829356850741,0.0331,-0.000460363946630515,"Less than 5% change"
"trimusculus peruvianus",-0.160171813537502,0.0331,-0.609868305253702,"Less than 5% change"
"lessonia nigrescens j",196.126944896417,0.0331,196.092892230866,"Increase"
"algae",-0.109713196487393,0.0331,-0.33545286841129,"Less than 5% change"
"acanthina monodon",0.0336147349659477,0.0332,0.0443297162376011,"Less than 5% change"
"acanthocyclus gayi",0.0187216570261439,0.0332,0.0280881104406827,"Less than 5% change"
"acanthocyclus hassleri",0.0187569167316548,0.0332,0.0280923370501895,"Less than 5% change"
"acanthopleura echinata",-0.0770770712181013,0.0332,-0.0540983458372613,"Less than 5% change"
"chaetopleura peruviana",0.0658763418329711,0.0332,0.0776004969276212,"Less than 5% change"
"chiton  cummingsi",0.386618330155231,0.0332,0.517107033026831,"Less than 5% change"
"chiton  granosus",0.222591098697311,0.0332,0.246785142705219,"Less than 5% change"
"chiton  latus",0.364515458685832,0.0332,0.479603313652621,"Less than 5% change"
"lottia  orbignyi",0.37680507819553,0.0332,0.499342789906043,"Less than 5% change"
"concholepas concholepas",0.012174612539817,0.0332,0.0207646217294855,"Less than 5% change"
"enoplochiton  niger",-0.169675052058005,0.0332,-0.149460485755859,"Less than 5% change"
"fissurella  costata",-0.400002558534629,0.0332,-0.380546977681873,"Less than 5% change"
"fissurella  crassa",-0.281227091034353,0.0332,-0.261620815763131,"Less than 5% change"
"fissurella  cummingi",-0.254267979570211,0.0332,-0.235390632570309,"Less than 5% change"
"fissurella  limbata",0.475123777764108,0.0332,0.518357046922269,"Less than 5% change"
"fissurella  maxima",-0.222326567967401,0.0332,-0.202916293147493,"Less than 5% change"
"fissurella  picta",-0.246458794276494,0.0332,-0.2271165275057,"Less than 5% change"
"fissurella  puhlcra",-0.246458794276516,0.0332,-0.227116527505733,"Less than 5% change"
"heliaster helianthus",0.0117549691753371,0.0332,0.0200870822420374,"Less than 5% change"
"scurria  araucana",0.377295494817398,0.0332,0.499983399773729,"Less than 5% change"
"scurria  ceciliana",0.381419778594294,0.0332,0.507430144450138,"Less than 5% change"
"scurria  plana",0.377352213552129,0.0332,0.501494327448859,"Less than 5% change"
"scurria scurra",-32.7826999381218,0.0332,-32.7819790170363,"Decrease"
"scurria variabilis",0.398448435084608,0.0332,0.537330712305706,"Less than 5% change"
"scurria viridula",0.420208770737185,0.0332,0.58307792824186,"Less than 5% change"
"scurria zebrina",0.42470044406544,0.0332,0.591851309611524,"Less than 5% change"
"siphonaria lesoni",0.361705169592486,0.0332,0.474779996852148,"Less than 5% change"
"stichaster striatus",0.0340622050904571,0.0332,0.0448163974087867,"Less than 5% change"
"tegula atra",4.97266222161905,0.0332,11.336177656971,"Increase"
"Tonicia lineolata",-0.516539868736798,0.0332,-0.864690563723081,"Less than 5% change"
"tonicia  chilensis",-0.516539868736798,0.0332,-0.864690563723103,"Less than 5% change"
"tonicia  elegans",-0.516539868736776,0.0332,-0.864690563723081,"Less than 5% change"
"anthotoe spp.",0.0372284601659389,0.0332,0.0491494514063051,"Less than 5% change"
"austromegabalanus psittacus",0.0114622365748218,0.0332,0.0214284811940413,"Less than 5% change"
"balanus laevis",0.26016471679855,0.0332,0.335232800690566,"Less than 5% change"
"brachidontes granulata",-0.00139603245047359,0.0332,0.00634237858714304,"Less than 5% change"
"bunodactis spp.",0.0372284601651174,0.0332,0.0491494514063051,"Less than 5% change"
"Oulactis concinnata",0.0372284601655393,0.0332,0.0491494514063051,"Less than 5% change"
"jhelius cirratus",-0.111288319295266,0.0332,-0.170969429204737,"Less than 5% change"
"lessonia nigrescens a",-19.4510984760688,0.0332,-19.4503946831731,"Decrease"
"nothobalanus flosculus",0.158398665760684,0.0332,0.216641619541202,"Less than 5% change"
"nothochthamalus scabrosus",-0.106012580512083,0.0332,-0.161480035413453,"Less than 5% change"
"parantheopsis ",0.0372284601659389,0.0332,0.0491494514063051,"Less than 5% change"
"perumytilus purpuratus",0.310116703044749,0.0332,0.355608618358394,"Less than 5% change"
"phragmatopoma spp.",-0.00116288115750152,0.0332,0.00538075607028343,"Less than 5% change"
"phymactis spp.",0.0372284601651618,0.0332,0.0491494514063273,"Less than 5% change"
"pyura chilensis",-0.00112592976836412,0.0332,0.0052250912617291,"Less than 5% change"
"semimytilus algosus",0.15925112742059,0.0332,0.181100065835604,"Less than 5% change"
"gulls",0.0383959244085519,0.0332,0.0478060208485731,"Less than 5% change"
"cinclodes nigrofumosus",0.000255536418913849,0.0332,0.000230093554809407,"Less than 5% change"
