"sp","value_Pja","p_change","qual_change"
"petrolisthes spinifrons",0.98,-0.000191706273633407,"Less than 5% change"
"petrolisthes angulosus",0.98,-0.000191706273655612,"Less than 5% change"
"petrolisthes tuberculatus",0.98,-0.000191706273633407,"Less than 5% change"
"petrolisthes tuberculosus",0.98,-0.000191706273655612,"Less than 5% change"
"trimusculus peruvianus",0.98,-8.44623863948673,"Decrease"
"lessonia nigrescens j",0.98,213.276326798905,"Increase"
"algae",0.98,-0.530691903124081,"Less than 5% change"
"acanthina monodon",0.981,0.0249683967102676,"Less than 5% change"
"acanthocyclus gayi",0.981,0.0190570168624449,"Less than 5% change"
"acanthocyclus hassleri",0.981,0.0190169551912867,"Less than 5% change"
"acanthopleura echinata",0.981,0.00120797789258109,"Less than 5% change"
"chaetopleura peruviana",0.981,0.0361789681682989,"Less than 5% change"
"chiton  cummingsi",0.981,0.190179853057648,"Less than 5% change"
"chiton  granosus",0.981,0.0994977058825341,"Less than 5% change"
"chiton  latus",0.981,0.16846795685439,"Less than 5% change"
"lottia  orbignyi",0.981,0.179904048197699,"Less than 5% change"
"concholepas concholepas",0.981,0.0162745987985824,"Less than 5% change"
"enoplochiton  niger",0.981,-0.0286948177334767,"Less than 5% change"
"fissurella  costata",0.981,-0.0947368730965348,"Less than 5% change"
"fissurella  crassa",0.981,-0.0607412725616707,"Less than 5% change"
"fissurella  cummingi",0.981,-0.0534988067562581,"Less than 5% change"
"fissurella  limbata",0.981,0.238607827141402,"Less than 5% change"
"fissurella  maxima",0.981,-0.0440599418579435,"Less than 5% change"
"fissurella  picta",0.981,-0.0510340024887035,"Less than 5% change"
"fissurella  puhlcra",0.981,-0.0510340024887479,"Less than 5% change"
"heliaster helianthus",0.981,0.0157606035392055,"Less than 5% change"
"scurria  araucana",0.981,0.180117015587733,"Less than 5% change"
"scurria  ceciliana",0.981,0.184451374755756,"Less than 5% change"
"scurria  plana",0.981,0.181502492259233,"Less than 5% change"
"scurria scurra",0.981,-11.0363095600043,"Decrease"
"scurria variabilis",0.981,0.200694162889681,"Less than 5% change"
"scurria viridula",0.981,0.22580560041201,"Less than 5% change"
"scurria zebrina",0.981,0.230489986320226,"Less than 5% change"
"siphonaria lesoni",0.981,0.165249394314371,"Less than 5% change"
"stichaster striatus",0.981,0.0252346566769202,"Less than 5% change"
"tegula atra",0.981,34.7624728591987,"Increase"
"Tonicia lineolata",0.981,-0.421445610109816,"Less than 5% change"
"tonicia  chilensis",0.981,-0.421445610109816,"Less than 5% change"
"tonicia  elegans",0.981,-0.421445610109805,"Less than 5% change"
"anthotoe spp.",0.981,0.0275208531280935,"Less than 5% change"
"austromegabalanus psittacus",0.981,0.0200093189716588,"Less than 5% change"
"balanus laevis",0.981,0.104824367526812,"Less than 5% change"
"brachidontes granulata",0.981,0.0115742772252236,"Less than 5% change"
"bunodactis spp.",0.981,0.0275208531281157,"Less than 5% change"
"Oulactis concinnata",0.981,0.0275208531281157,"Less than 5% change"
"jhelius cirratus",0.981,-0.0825582041794615,"Less than 5% change"
"lessonia nigrescens a",0.981,-6.73549702082342,"Decrease"
"nothobalanus flosculus",0.981,0.0859242732418997,"Less than 5% change"
"nothochthamalus scabrosus",0.981,-0.0765006239599186,"Less than 5% change"
"parantheopsis ",0.981,0.0275208531281601,"Less than 5% change"
"perumytilus purpuratus",0.981,0.138126523525628,"Less than 5% change"
"phragmatopoma spp.",0.981,0.0098433153309152,"Less than 5% change"
"phymactis spp.",0.981,0.0275208531281379,"Less than 5% change"
"pyura chilensis",0.981,0.00956294225897825,"Less than 5% change"
"semimytilus algosus",0.981,0.0726495498529989,"Less than 5% change"
"gulls",0.981,0.0209608414785123,"Less than 5% change"
"cinclodes nigrofumosus",0.981,-0.000298284739963517,"Less than 5% change"
"Echinolittorina peruviana",0.981,-32.2639114323223,"Decrease"
"austrolittorina araucana",0.981,-29.9730177370923,"Decrease"
"onchidella sp. ",0.981,-8.46760665770495,"Decrease"
"Allelopetrolisthes punctatus",0.981,-0.000191607982158448,"Less than 5% change"
"petrolisthes spinifrons",0.981,-0.0001916079824138,"Less than 5% change"
"petrolisthes angulosus",0.981,-0.000191607982158448,"Less than 5% change"
"petrolisthes tuberculatus",0.981,-0.000191607982302777,"Less than 5% change"
"petrolisthes tuberculosus",0.981,-0.000191607982236164,"Less than 5% change"
"trimusculus peruvianus",0.981,-8.44125756990282,"Decrease"
"lessonia nigrescens j",0.981,213.280562515862,"Increase"
"algae",0.981,-0.530387288808465,"Less than 5% change"
"acanthina monodon",0.982,0.024957127448122,"Less than 5% change"
"acanthocyclus gayi",0.982,0.0190487550401963,"Less than 5% change"
"acanthocyclus hassleri",0.982,0.0190087064651623,"Less than 5% change"
"acanthopleura echinata",0.982,0.0012115232602472,"Less than 5% change"
"chaetopleura peruviana",0.982,0.0361621843690596,"Less than 5% change"
"chiton  cummingsi",0.982,0.190075237204979,"Less than 5% change"
"chiton  granosus",0.982,0.0994454009296764,"Less than 5% change"
"chiton  latus",0.982,0.168375739634685,"Less than 5% change"
"lottia  orbignyi",0.982,0.179805286290446,"Less than 5% change"
"concholepas concholepas",0.982,0.0162677323746419,"Less than 5% change"
"enoplochiton  niger",0.982,-0.0286732341349683,"Less than 5% change"
"fissurella  costata",0.982,-0.0946772844484411,"Less than 5% change"
"fissurella  crassa",0.982,-0.0607011869797169,"Less than 5% change"
"fissurella  cummingi",0.982,-0.0534630140793135,"Less than 5% change"
"fissurella  limbata",0.982,0.238508168372564,"Less than 5% change"
"fissurella  maxima",0.982,-0.0440295665586232,"Less than 5% change"
"fissurella  picta",0.982,-0.050999622983261,"Less than 5% change"
"fissurella  puhlcra",0.982,-0.050999622983261,"Less than 5% change"
"heliaster helianthus",0.982,0.0157539613741653,"Less than 5% change"
"scurria  araucana",0.982,0.180018079472521,"Less than 5% change"
"scurria  ceciliana",0.982,0.184349960393337,"Less than 5% change"
"scurria  plana",0.982,0.181402765954553,"Less than 5% change"
"scurria scurra",0.982,-11.0308621337095,"Decrease"
"scurria variabilis",0.982,0.200583486666117,"Less than 5% change"
"scurria viridula",0.982,0.225680654456828,"Less than 5% change"
"scurria zebrina",0.982,0.230362486507674,"Less than 5% change"
"siphonaria lesoni",0.982,0.165159028903461,"Less than 5% change"
"stichaster striatus",0.982,0.0252232764316851,"Less than 5% change"
"tegula atra",0.982,34.7439631032413,"Increase"
"Tonicia lineolata",0.982,-0.42119919698419,"Less than 5% change"
"tonicia  chilensis",0.982,-0.421199196984223,"Less than 5% change"
"tonicia  elegans",0.982,-0.421199196984223,"Less than 5% change"
"anthotoe spp.",0.982,0.0275083987451019,"Less than 5% change"
"austromegabalanus psittacus",0.982,0.0200012638662761,"Less than 5% change"
"balanus laevis",0.982,0.104767411848861,"Less than 5% change"
"brachidontes granulata",0.982,0.0115698837606981,"Less than 5% change"
"bunodactis spp.",0.982,0.0275083987450131,"Less than 5% change"
"Oulactis concinnata",0.982,0.0275083987450575,"Less than 5% change"
"jhelius cirratus",0.982,-0.0825044410897258,"Less than 5% change"
"lessonia nigrescens a",0.982,-6.73221715011491,"Decrease"
"nothobalanus flosculus",0.982,0.085881442150626,"Less than 5% change"
"nothochthamalus scabrosus",0.982,-0.0764502020141555,"Less than 5% change"
"parantheopsis ",0.982,0.0275083987451019,"Less than 5% change"
"perumytilus purpuratus",0.982,0.138053582416253,"Less than 5% change"
"phragmatopoma spp.",0.982,0.0098395783937999,"Less than 5% change"
"phymactis spp.",0.982,0.0275083987450797,"Less than 5% change"
"pyura chilensis",0.982,0.00955931171113811,"Less than 5% change"
"semimytilus algosus",0.982,0.0726119028420902,"Less than 5% change"
"gulls",0.982,0.0209501581427185,"Less than 5% change"
"cinclodes nigrofumosus",0.982,-0.000298165269718709,"Less than 5% change"
"Echinolittorina peruviana",0.982,-32.2472400997362,"Decrease"
"austrolittorina araucana",0.982,-29.9570330500321,"Decrease"
"onchidella sp. ",0.982,-8.46261761776488,"Decrease"
"Allelopetrolisthes punctatus",0.982,-0.00019150985197669,"Less than 5% change"
"petrolisthes spinifrons",0.982,-0.000191509851810157,"Less than 5% change"
"petrolisthes angulosus",0.982,-0.00019150985197669,"Less than 5% change"
"petrolisthes tuberculatus",0.982,-0.000191509851865668,"Less than 5% change"
"petrolisthes tuberculosus",0.982,-0.000191509851688032,"Less than 5% change"
"trimusculus peruvianus",0.982,-8.43628429568643,"Decrease"
"lessonia nigrescens j",0.982,213.284791765156,"Increase"
"algae",0.982,-0.530083141073834,"Less than 5% change"
"acanthina monodon",0.983,0.0249458769654431,"Less than 5% change"
"acanthocyclus gayi",0.983,0.0190405071163857,"Less than 5% change"
"acanthocyclus hassleri",0.983,0.0190004716126957,"Less than 5% change"
"acanthopleura echinata",0.983,0.00121506498629298,"Less than 5% change"
"chaetopleura peruviana",0.983,0.0361454282648888,"Less than 5% change"
"chiton  cummingsi",0.983,0.189970786962923,"Less than 5% change"
"chiton  granosus",0.983,0.0993931796432257,"Less than 5% change"
"chiton  latus",0.983,0.168283669080349,"Less than 5% change"
"lottia  orbignyi",0.983,0.179706681033776,"Less than 5% change"
"concholepas concholepas",0.983,0.0162608775790885,"Less than 5% change"
"enoplochiton  niger",0.983,-0.0286516811191517,"Less than 5% change"
"fissurella  costata",0.983,-0.0946177855466579,"Less than 5% change"
"fissurella  crassa",0.983,-0.0606611608056751,"Less than 5% change"
"fissurella  cummingi",0.983,-0.0534272741551156,"Less than 5% change"
"fissurella  limbata",0.983,0.238408652873012,"Less than 5% change"
"fissurella  maxima",0.983,-0.0439992355744989,"Less than 5% change"
"fissurella  picta",0.983,-0.050965294030203,"Less than 5% change"
"fissurella  puhlcra",0.983,-0.050965294030203,"Less than 5% change"
"heliaster helianthus",0.983,0.0157473304722267,"Less than 5% change"
"scurria  araucana",0.983,0.179919300296993,"Less than 5% change"
"scurria  ceciliana",0.983,0.184248706764722,"Less than 5% change"
"scurria  plana",0.983,0.181303197794058,"Less than 5% change"
"scurria scurra",0.983,-11.0254229171669,"Decrease"
"scurria variabilis",0.983,0.200472985391276,"Less than 5% change"
"scurria viridula",0.983,0.225555905396058,"Less than 5% change"
"scurria zebrina",0.983,0.230235187476535,"Less than 5% change"
"siphonaria lesoni",0.983,0.165068807349011,"Less than 5% change"
"stichaster striatus",0.983,0.0252119151613384,"Less than 5% change"
"tegula atra",0.983,34.7254801759468,"Increase"
"Tonicia lineolata",0.983,-0.420953160451254,"Less than 5% change"
"tonicia  chilensis",0.983,-0.420953160451254,"Less than 5% change"
"tonicia  elegans",0.983,-0.420953160451254,"Less than 5% change"
"anthotoe spp.",0.983,0.0274959651200835,"Less than 5% change"
"austromegabalanus psittacus",0.983,0.0199932225564581,"Less than 5% change"
"balanus laevis",0.983,0.104710547662346,"Less than 5% change"
"brachidontes granulata",0.983,0.0115654979369273,"Less than 5% change"
"bunodactis spp.",0.983,0.027495965120039,"Less than 5% change"
"Oulactis concinnata",0.983,0.027495965120039,"Less than 5% change"
"jhelius cirratus",0.983,-0.0824507570388766,"Less than 5% change"
"lessonia nigrescens a",0.983,-6.72894217730842,"Decrease"
"nothobalanus flosculus",0.983,0.0858386810564049,"Less than 5% change"
"nothochthamalus scabrosus",0.983,-0.0763998539718536,"Less than 5% change"
"parantheopsis ",0.983,0.0274959651200835,"Less than 5% change"
"perumytilus purpuratus",0.983,0.137980758582557,"Less than 5% change"
"phragmatopoma spp.",0.983,0.00983584795581915,"Less than 5% change"
"phymactis spp.",0.983,0.0274959651200168,"Less than 5% change"
"pyura chilensis",0.983,0.00955568747735835,"Less than 5% change"
"semimytilus algosus",0.983,0.0725743165644666,"Less than 5% change"
"gulls",0.983,0.0209394921840245,"Less than 5% change"
"cinclodes nigrofumosus",0.983,-0.000298045917135337,"Less than 5% change"
"Echinolittorina peruviana",0.983,-32.230592096157,"Decrease"
"austrolittorina araucana",0.983,-29.9410712868793,"Decrease"
"onchidella sp. ",0.983,-8.45763637568844,"Decrease"
"Allelopetrolisthes punctatus",0.983,-0.000191411882222159,"Less than 5% change"
"petrolisthes spinifrons",0.983,-0.000191411882255466,"Less than 5% change"
"petrolisthes angulosus",0.983,-0.000191411882233261,"Less than 5% change"
"petrolisthes tuberculatus",0.983,-0.000191411882222159,"Less than 5% change"
"petrolisthes tuberculosus",0.983,-0.000191411882211057,"Less than 5% change"
"trimusculus peruvianus",0.983,-8.43131879423435,"Decrease"
"lessonia nigrescens j",0.983,213.289014564528,"Increase"
"algae",0.983,-0.52977945860857,"Less than 5% change"
"acanthina monodon",0.984,0.0249346451963728,"Less than 5% change"
"acanthocyclus gayi",0.984,0.0190322730402537,"Less than 5% change"
"acanthocyclus hassleri",0.984,0.0189922505833495,"Less than 5% change"
"acanthopleura echinata",0.984,0.00121860305066779,"Less than 5% change"
"chaetopleura peruviana",0.984,0.0361286997603516,"Less than 5% change"
"chiton  cummingsi",0.984,0.18986650185413,"Less than 5% change"
"chiton  granosus",0.984,0.0993410417869933,"Less than 5% change"
"chiton  latus",0.984,0.168191744754687,"Less than 5% change"
"lottia  orbignyi",0.984,0.179608231971118,"Less than 5% change"
"concholepas concholepas",0.984,0.0162540343684903,"Less than 5% change"
"enoplochiton  niger",0.984,-0.0286301586548521,"Less than 5% change"
"fissurella  costata",0.984,-0.0945583762116398,"Less than 5% change"
"fissurella  crassa",0.984,-0.060621193935817,"Less than 5% change"
"fissurella  cummingi",0.984,-0.053391586896101,"Less than 5% change"
"fissurella  limbata",0.984,0.238309280258253,"Less than 5% change"
"fissurella  maxima",0.984,-0.0439689488393347,"Less than 5% change"
"fissurella  picta",0.984,-0.0509310155476395,"Less than 5% change"
"fissurella  puhlcra",0.984,-0.0509310155476395,"Less than 5% change"
"heliaster helianthus",0.984,0.0157407107904239,"Less than 5% change"
"scurria  araucana",0.984,0.179820677603826,"Less than 5% change"
"scurria  ceciliana",0.984,0.184147613404528,"Less than 5% change"
"scurria  plana",0.984,0.181203787318074,"Less than 5% change"
"scurria scurra",0.984,-11.0199918900009,"Decrease"
"scurria variabilis",0.984,0.20036265856862,"Less than 5% change"
"scurria viridula",0.984,0.22543135268458,"Less than 5% change"
"scurria zebrina",0.984,0.230108088673076,"Less than 5% change"
"siphonaria lesoni",0.984,0.164978729219967,"Less than 5% change"
"stichaster striatus",0.984,0.0252005727991111,"Less than 5% change"
"tegula atra",0.984,34.707024018966,"Increase"
"Tonicia lineolata",0.984,-0.420707499665962,"Less than 5% change"
"tonicia  chilensis",0.984,-0.420707499665962,"Less than 5% change"
"tonicia  elegans",0.984,-0.420707499665984,"Less than 5% change"
"anthotoe spp.",0.984,0.0274835521788086,"Less than 5% change"
"austromegabalanus psittacus",0.984,0.0199851949889807,"Less than 5% change"
"balanus laevis",0.984,0.104653774674435,"Less than 5% change"
"brachidontes granulata",0.984,0.011561119724246,"Less than 5% change"
"bunodactis spp.",0.984,0.0274835521787198,"Less than 5% change"
"Oulactis concinnata",0.984,0.027483552178742,"Less than 5% change"
"jhelius cirratus",0.984,-0.0823971519073985,"Less than 5% change"
"lessonia nigrescens a",0.984,-6.72567209034076,"Decrease"
"nothobalanus flosculus",0.984,0.0857959897161864,"Less than 5% change"
"nothochthamalus scabrosus",0.984,-0.0763495797257319,"Less than 5% change"
"parantheopsis ",0.984,0.0274835521788086,"Less than 5% change"
"perumytilus purpuratus",0.984,0.137908051664337,"Less than 5% change"
"phragmatopoma spp.",0.984,0.00983212399106037,"Less than 5% change"
"phymactis spp.",0.984,0.0274835521787198,"Less than 5% change"
"pyura chilensis",0.984,0.00955206953250354,"Less than 5% change"
"semimytilus algosus",0.984,0.0725367908423369,"Less than 5% change"
"gulls",0.984,0.0209288435496724,"Less than 5% change"
"cinclodes nigrofumosus",0.984,-0.000297926682779615,"Less than 5% change"
"Echinolittorina peruviana",0.984,-32.2139673895564,"Decrease"
"austrolittorina araucana",0.984,-29.9251324107577,"Decrease"
"onchidella sp. ",0.984,-8.45266291509134,"Decrease"
"Allelopetrolisthes punctatus",0.984,-0.000191314073194615,"Less than 5% change"
"petrolisthes spinifrons",0.984,-0.000191314072917059,"Less than 5% change"
"petrolisthes angulosus",0.984,-0.000191314073028082,"Less than 5% change"
"petrolisthes tuberculatus",0.984,-0.000191314073128002,"Less than 5% change"
"petrolisthes tuberculosus",0.984,-0.000191314072950366,"Less than 5% change"
"trimusculus peruvianus",0.984,-8.42636104946168,"Decrease"
